"setor","datahora","media","negocios","quantidade_papeis","volume_financeiro"
"Utilidade Publica",20080715,14.10,15057,10826800,351530100
"Utilidade Publica",20080716,14.60,14340,10221800,343542544
"Utilidade Publica",20080717,14.33,11502,8556200,284386186
"Utilidade Publica",20080718,14.15,9848,8043800,262324375
"Utilidade Publica",20080721,14.45,14575,10536000,342121080
"Utilidade Publica",20080722,14.24,9754,6532200,211249219
"Utilidade Publica",20080723,14.21,13838,11323900,373293141
"Utilidade Publica",20080724,13.81,11796,9032000,289145667
"Utilidade Publica",20080725,13.77,13004,9053100,290292333
"Utilidade Publica",20080728,13.72,9287,8168800,259206842
"Utilidade Publica",20080729,13.62,10766,8283700,258456907
"Utilidade Publica",20080730,13.73,13013,9094000,287704923
"Utilidade Publica",20080731,13.76,11167,10517500,336185743
"Utilidade Publica",20080801,13.83,9030,6441500,206864387
"Utilidade Publica",20080804,13.73,11911,8477100,268856463
"Utilidade Publica",20080805,13.92,10527,9170300,288695534
"Utilidade Publica",20080806,14.03,12058,7988700,258014178
"Utilidade Publica",20080807,13.88,10185,6811200,218887232
"Utilidade Publica",20080808,13.80,10531,6930800,222304781
"Utilidade Publica",20080811,13.19,11513,8678800,262115254
"Utilidade Publica",20080812,12.82,12608,10019300,291837858
"Utilidade Publica",20080813,12.86,20127,15701200,454952115
"Utilidade Publica",20080814,12.83,10327,7366500,215317549
"Utilidade Publica",20080815,12.66,11160,8380400,240182957
"Utilidade Publica",20080818,12.90,10077,9930600,285176290
"Utilidade Publica",20080819,12.80,8407,6511300,183386329
"Utilidade Publica",20080820,12.87,10606,7098900,212426808
"Utilidade Publica",20080821,12.84,12276,12068400,358605357
"Utilidade Publica",20080822,13.05,7312,4816700,145341756
"Utilidade Publica",20080825,12.86,7363,5281200,152946823
"Utilidade Publica",20080826,12.80,10717,7383700,219165167
"Utilidade Publica",20080827,12.57,12967,8606600,251983168
"Utilidade Publica",20080828,12.80,10690,8360000,235385092
"Utilidade Publica",20080829,12.72,13681,11752300,343528770
"Utilidade Publica",20080901,12.52,5509,3422500,95802856
"Utilidade Publica",20080902,12.40,9612,7375100,204340025
"Utilidade Publica",20080903,12.28,10959,7667200,215037324
"Utilidade Publica",20080904,11.83,12793,9093800,248232690
"Utilidade Publica",20080905,11.61,13372,10697000,275014188
"Utilidade Publica",20080908,11.69,16167,9947100,262169370
"Utilidade Publica",20080909,11.30,13622,9671200,243129022
"Utilidade Publica",20080910,11.09,16553,10701800,265467776
"Utilidade Publica",20080911,11.05,16615,9361600,233938861
"Utilidade Publica",20080912,11.17,14648,8970300,233082066
"Utilidade Publica",20080915,10.92,17059,10635500,264179784
"Utilidade Publica",20080916,10.40,22458,16170300,382803326
"Utilidade Publica",20080917,9.93,23650,21677000,481130470
"Utilidade Publica",20080918,9.89,25451,18889100,412385977
"Utilidade Publica",20080919,11.10,20227,15708600,397268616
"Utilidade Publica",20080922,11.21,14522,10224200,270545071
"Utilidade Publica",20080923,11.03,14630,9959000,248316080
"Utilidade Publica",20080924,11.08,11229,7873500,189855149
"Utilidade Publica",20080925,11.30,16708,9331600,243169998
"Utilidade Publica",20080926,11.50,12067,7001600,190842742
"Utilidade Publica",20080929,10.97,13578,8328800,227815263
"Utilidade Publica",20080930,11.25,14208,12172300,321493180
"Utilidade Publica",20081001,11.59,13291,10240400,267648543
"Utilidade Publica",20081002,11.27,14734,10872200,266944595
"Utilidade Publica",20081003,11.30,16254,11325300,293234384
"Utilidade Publica",20081006,10.10,12736,9016800,218586982
"Utilidade Publica",20081007,10.36,17452,13304000,320810928
"Utilidade Publica",20081008,9.58,27027,21593100,477095899
"Utilidade Publica",20081009,9.53,20321,13223800,308123051
"Utilidade Publica",20081010,8.58,15669,11874500,243770276
"Utilidade Publica",20081013,9.80,15544,10713900,237087364
"Utilidade Publica",20081014,10.36,15816,9445000,212473940
"Utilidade Publica",20081015,9.82,16071,10140700,236953215
"Utilidade Publica",20081016,9.67,18059,11104300,256700147
"Utilidade Publica",20081017,9.89,12849,7065700,166202104
"Utilidade Publica",20081020,9.98,15079,7885400,189004421
"Utilidade Publica",20081021,10.05,14626,7657300,185697082
"Utilidade Publica",20081022,9.46,13237,8881700,204899592
"Utilidade Publica",20081023,8.99,19455,10455400,229842286
"Utilidade Publica",20081024,8.52,14073,8264500,168346991
"Utilidade Publica",20081027,8.52,14981,7029900,143918693
"Utilidade Publica",20081028,8.89,18382,16305000,254748580
"Utilidade Publica",20081029,9.54,19807,10985900,241207899
"Utilidade Publica",20081030,9.98,20502,11745100,283039646
"Utilidade Publica",20081031,10.13,13978,9116600,221874796
"Utilidade Publica",20081103,10.16,9711,4930300,118603223
"Utilidade Publica",20081104,10.51,14877,7563700,189111523
"Utilidade Publica",20081105,10.12,14411,7569300,173205002
"Utilidade Publica",20081106,9.95,16012,10800800,215749460
"Utilidade Publica",20081107,10.07,10681,5550600,125720075
"Utilidade Publica",20081110,10.10,12810,6566500,154571159
"Utilidade Publica",20081111,10.06,13480,7819700,181175628
"Utilidade Publica",20081112,10.07,21211,14354400,333737693
"Utilidade Publica",20081113,10.32,21941,10851000,255151718
"Utilidade Publica",20081114,10.52,11748,7750200,184965288
"Utilidade Publica",20081117,10.85,13407,7659800,188302249
"Utilidade Publica",20081118,11.14,15529,9044900,222299735
"Utilidade Publica",20081119,11.04,13862,7753100,201454228
"Utilidade Publica",20081121,10.69,15302,8950500,233441521
"Utilidade Publica",20081124,11.09,13617,7294000,189615373
"Utilidade Publica",20081125,10.91,14926,7662400,205613360
"Utilidade Publica",20081126,11.05,14525,6883700,182539210
"Utilidade Publica",20081127,11.04,8001,4593000,120534270
"Utilidade Publica",20081128,11.04,15800,11340700,298913472
"Utilidade Publica",20081201,10.62,13109,6878100,175631051
"Utilidade Publica",20081202,10.88,10791,22700200,559579748
"Utilidade Publica",20081203,10.99,12415,9006000,212408173
"Utilidade Publica",20081204,11.17,14836,6500000,171475335
"Utilidade Publica",20081205,11.13,17066,8912200,228516999
"Utilidade Publica",20081208,11.61,23740,11363400,308487320
"Utilidade Publica",20081209,11.53,14600,16082700,446381537
"Utilidade Publica",20081210,11.33,11898,6669200,173519759
"Utilidade Publica",20081211,10.87,16703,9246600,232771277
"Utilidade Publica",20081212,10.89,13095,6693100,169832671
"Utilidade Publica",20081215,10.90,11390,6123800,160150035
"Utilidade Publica",20081216,11.00,12253,6693900,177891456
"Utilidade Publica",20081217,10.83,32558,12765700,325172357
"Utilidade Publica",20081218,11.11,16281,6634800,177449015
"Utilidade Publica",20081219,11.10,16855,7995000,221913266
"Utilidade Publica",20081222,10.96,14723,6323400,156657052
"Utilidade Publica",20081223,10.67,14966,6654800,159872472
"Utilidade Publica",20081226,10.56,6920,2869800,66149845
"Utilidade Publica",20081229,10.35,10944,4475400,102539020
"Utilidade Publica",20081230,10.59,9652,7202300,175298257
"Utilidade Publica",20090102,10.77,8015,4208300,109065874
"Utilidade Publica",20090105,10.91,18206,7944800,200216689
"Utilidade Publica",20090106,10.74,15336,7357100,180533016
"Utilidade Publica",20090107,10.60,12282,7098500,168900934
"Utilidade Publica",20090108,10.72,13102,8014100,195561023
"Utilidade Publica",20090109,10.59,16015,7667700,188577087
"Utilidade Publica",20090112,10.56,16386,7504300,180059341
"Utilidade Publica",20090113,10.77,17192,7258900,168742557
"Utilidade Publica",20090114,10.66,14636,9099000,214229466
"Utilidade Publica",20090115,10.68,16425,6722500,166602842
"Utilidade Publica",20090116,10.79,14537,6522200,169234004
"Utilidade Publica",20090119,10.82,8098,3184800,76558904
"Utilidade Publica",20090120,10.38,14024,5897300,144750784
"Utilidade Publica",20090121,10.40,13188,5914600,138393841
"Utilidade Publica",20090122,10.23,14760,6232900,145584402
"Utilidade Publica",20090123,10.11,13131,5289800,123856970
"Utilidade Publica",20090126,10.40,8772,4478400,106852430
"Utilidade Publica",20090127,10.34,8709,5602300,122367585
"Utilidade Publica",20090128,10.33,10956,7853500,172310404
"Utilidade Publica",20090129,10.18,8999,4221600,94129463
"Utilidade Publica",20090130,10.14,16031,7794500,186620715
"Utilidade Publica",20090202,9.93,9168,5402100,120397534
"Utilidade Publica",20090203,9.87,12102,6866300,156433778
"Utilidade Publica",20090204,9.98,19166,9814200,226336784
"Utilidade Publica",20090205,10.06,12982,6304900,145026174
"Utilidade Publica",20090206,10.16,14832,7750800,167020238
"Utilidade Publica",20090209,10.18,15660,5904500,143525370
"Utilidade Publica",20090210,10.38,18913,10496800,233930540
"Utilidade Publica",20090211,10.39,13778,7243200,158169789
"Utilidade Publica",20090212,10.32,11330,7267000,149063016
"Utilidade Publica",20090213,10.35,10615,6030300,139313917
"Utilidade Publica",20090216,10.30,5855,4978600,118973244
"Utilidade Publica",20090217,10.15,14757,7735500,183533847
"Utilidade Publica",20090218,10.11,16731,6684900,154224352
"Utilidade Publica",20090219,10.14,14050,5903500,134172062
"Utilidade Publica",20090220,10.11,15362,6161500,151015379
"Utilidade Publica",20090225,10.04,13162,5440800,131368803
"Utilidade Publica",20090226,10.14,13896,5841100,143474528
"Utilidade Publica",20090227,10.19,16851,8476300,196629525
"Utilidade Publica",20090302,9.99,16282,6828500,164106116
"Utilidade Publica",20090303,9.90,13904,6563400,147459135
"Utilidade Publica",20090304,9.94,14679,6104400,141328267
"Utilidade Publica",20090305,9.84,10089,5184900,119046279
"Utilidade Publica",20090306,9.89,10602,4698700,104502675
"Utilidade Publica",20090309,9.90,9550,3961000,91931638
"Utilidade Publica",20090310,10.00,14818,6425000,151785276
"Utilidade Publica",20090311,10.04,16183,7635900,172830658
"Utilidade Publica",20090312,9.91,14603,8335300,179020262
"Utilidade Publica",20090313,9.83,9301,3812700,90410215
"Utilidade Publica",20090316,9.99,10455,4889300,116633842
"Utilidade Publica",20090317,9.97,12221,5873100,141505200
"Utilidade Publica",20090318,10.19,18125,6991400,168672188
"Utilidade Publica",20090319,10.29,14742,8445000,201650802
"Utilidade Publica",20090320,10.08,11825,6571800,157526680
"Utilidade Publica",20090323,10.26,16595,7709500,180563250
"Utilidade Publica",20090324,10.17,19849,10146500,231594731
"Utilidade Publica",20090325,10.32,14914,8661400,189519436
"Utilidade Publica",20090326,10.52,12169,5310600,133348416
"Utilidade Publica",20090327,10.48,11710,5186000,134785115
"Utilidade Publica",20090330,10.29,15100,6420900,153010820
"Utilidade Publica",20090331,10.44,13072,6855100,169066239
"Utilidade Publica",20090401,10.77,17319,9901500,207754634
"Utilidade Publica",20090402,11.06,19716,8538200,208296381
"Utilidade Publica",20090403,11.27,15411,8257000,200986176
"Utilidade Publica",20090406,11.06,13051,9407400,244086944
"Utilidade Publica",20090407,11.04,17043,8360800,213792467
"Utilidade Publica",20090408,11.16,10416,5785000,147325854
"Utilidade Publica",20090409,11.36,18061,8555900,225552217
"Utilidade Publica",20090413,11.34,11548,6851400,177593363
"Utilidade Publica",20090414,11.14,18108,10162400,275707665
"Utilidade Publica",20090415,11.09,15518,7712500,203295806
"Utilidade Publica",20090416,11.33,16863,9040000,234403865
"Utilidade Publica",20090417,11.42,12818,5734300,146543601
"Utilidade Publica",20090420,11.09,12681,4386500,115416052
"Utilidade Publica",20090422,11.41,15772,7444200,194001256
"Utilidade Publica",20090423,11.44,12853,5038500,133176535
"Utilidade Publica",20090424,11.33,21471,10077800,284287728
"Utilidade Publica",20090427,11.35,18507,8993000,238191229
"Utilidade Publica",20090428,11.47,15790,7852000,204917752
"Utilidade Publica",20090429,11.95,20460,9328600,244011625
"Utilidade Publica",20090430,11.74,17625,11108400,281462319
"Utilidade Publica",20090504,11.97,19895,11068700,283262071
"Utilidade Publica",20090505,11.79,14571,8141400,205198144
"Utilidade Publica",20090506,11.91,25174,17664100,428207725
"Utilidade Publica",20090507,11.68,17861,9372900,223220005
"Utilidade Publica",20090508,11.72,19227,9461100,230283855
"Utilidade Publica",20090511,11.60,16001,8185100,187186127
"Utilidade Publica",20090512,11.57,22397,12538300,303478519
"Utilidade Publica",20090513,11.34,19019,9803400,234760142
"Utilidade Publica",20090514,11.57,17978,8691700,201353524
"Utilidade Publica",20090515,11.48,17996,10127900,230885491
"Utilidade Publica",20090518,11.80,14846,9791100,235492331
"Utilidade Publica",20090519,11.52,21040,27573100,815030906
"Utilidade Publica",20090520,11.47,22674,13437000,323827458
"Utilidade Publica",20090521,11.36,16661,7840200,189264450
"Utilidade Publica",20090522,11.41,14688,6835600,166755473
"Utilidade Publica",20090525,11.39,5538,2479600,59866282
"Utilidade Publica",20090526,11.42,17375,8071400,194288925
"Utilidade Publica",20090527,11.50,17526,9367300,218332495
"Utilidade Publica",20090528,11.56,18341,7732100,183911817
"Utilidade Publica",20090529,11.53,19540,16139200,403197207
"Utilidade Publica",20090601,11.92,22221,16409000,363367938
"Utilidade Publica",20090602,11.72,23920,12505900,301973892
"Utilidade Publica",20090603,11.36,23141,12723900,291654196
"Utilidade Publica",20090604,11.55,18921,8903500,218826966
"Utilidade Publica",20090605,11.61,23441,8997000,230967156
"Utilidade Publica",20090608,11.51,16209,6728800,165862054
"Utilidade Publica",20090609,11.56,13843,5869600,142648462
"Utilidade Publica",20090610,11.82,19425,6899000,173681724
"Utilidade Publica",20090612,12.04,25888,10234200,266865141
"Utilidade Publica",20090615,11.82,23076,12246700,284318670
"Utilidade Publica",20090616,11.62,21494,10149900,258110656
"Utilidade Publica",20090617,11.53,37582,14381900,348873947
"Utilidade Publica",20090618,11.58,21739,8779400,214743633
"Utilidade Publica",20090619,11.86,25164,13217400,338437422
"Utilidade Publica",20090622,11.97,28744,12697100,321748034
"Utilidade Publica",20090623,11.80,20352,10380500,260537546
"Utilidade Publica",20090624,11.73,21165,10203700,254731943
"Utilidade Publica",20090625,11.75,20353,8366600,207213767
"Utilidade Publica",20090626,11.83,17269,7387100,176822294
"Utilidade Publica",20090629,12.04,17065,7234800,181615423
"Utilidade Publica",20090630,11.88,18119,6434800,161003328
"Utilidade Publica",20090701,12.04,15065,8464300,201201385
"Utilidade Publica",20090702,11.98,12341,5758000,139697750
"Utilidade Publica",20090703,11.96,5579,2513500,61165748
"Utilidade Publica",20090706,11.96,14347,5614800,139468952
"Utilidade Publica",20090707,11.90,15391,7794100,195795650
"Utilidade Publica",20090708,11.91,21521,7241100,182855681
"Utilidade Publica",20090710,11.90,13716,4593900,116705038
"Utilidade Publica",20090713,11.86,17743,6432800,160491745
"Utilidade Publica",20090714,11.71,20899,10300700,256215850
"Utilidade Publica",20090715,11.87,23623,9944100,247635250
"Utilidade Publica",20090716,11.81,15068,6721200,164367107
"Utilidade Publica",20090717,11.99,14933,5896200,144286399
"Utilidade Publica",20090720,11.98,14769,6459300,158589707
"Utilidade Publica",20090721,11.82,17958,7293000,174856925
"Utilidade Publica",20090722,11.84,17039,9237900,224593372
"Utilidade Publica",20090723,11.91,21020,10820200,271742066
"Utilidade Publica",20090724,11.93,18471,8857400,231031137
"Utilidade Publica",20090727,12.00,15510,6910300,177012924
"Utilidade Publica",20090728,11.99,18818,6813000,174637657
"Utilidade Publica",20090729,12.01,21249,7779300,200915675
"Utilidade Publica",20090730,12.22,20373,7943200,212710017
"Utilidade Publica",20090731,12.23,15334,6852000,180946017
"Utilidade Publica",20090803,12.19,15839,6129000,158555675
"Utilidade Publica",20090804,12.32,21025,10075700,260350055
"Utilidade Publica",20090805,12.40,18299,8024700,208311641
"Utilidade Publica",20090806,12.58,21408,9646500,265755171
"Utilidade Publica",20090807,12.61,20918,8872500,242997529
"Utilidade Publica",20090810,12.41,16357,6900500,187802731
"Utilidade Publica",20090811,12.25,19124,6709300,174212578
"Utilidade Publica",20090812,12.19,25165,10648900,275070387
"Utilidade Publica",20090813,12.36,20770,9808800,246373124
"Utilidade Publica",20090814,12.21,16884,7754600,203253737
"Utilidade Publica",20090817,11.89,18631,6108400,157264259
"Utilidade Publica",20090818,12.05,15728,5354800,133739082
"Utilidade Publica",20090819,11.91,13901,6324600,160964697
"Utilidade Publica",20090820,12.04,19030,7382900,183754925
"Utilidade Publica",20090821,12.01,13812,5577600,143389644
"Utilidade Publica",20090824,12.13,16443,6840300,168249231
"Utilidade Publica",20090825,12.09,11872,5630800,143729787
"Utilidade Publica",20090826,12.16,11112,6572500,154179753
"Utilidade Publica",20090827,12.31,17074,8357600,215172788
"Utilidade Publica",20090828,12.30,12838,7534600,185425616
"Utilidade Publica",20090831,12.29,15110,7498900,192162248
"Utilidade Publica",20090901,12.32,17770,7445900,189223847
"Utilidade Publica",20090902,12.25,15559,7359300,181445003
"Utilidade Publica",20090903,12.17,14170,6507300,165366795
"Utilidade Publica",20090904,12.24,12286,4801100,125180484
"Utilidade Publica",20090908,12.40,18155,7956900,201423902
"Utilidade Publica",20090909,12.72,18993,12247700,306621058
"Utilidade Publica",20090910,12.72,20052,6980200,186240655
"Utilidade Publica",20090911,12.79,14644,7645500,196998013
"Utilidade Publica",20090914,12.62,14328,7115700,188306270
"Utilidade Publica",20090915,12.64,16161,5609300,147039048
"Utilidade Publica",20090916,12.94,19425,8988900,240525403
"Utilidade Publica",20090917,13.08,15942,6541400,178123736
"Utilidade Publica",20090918,13.04,16091,7944600,213057027
"Utilidade Publica",20090921,12.96,18782,8727400,237519256
"Utilidade Publica",20090922,12.96,17694,8737700,234776374
