"segmento","hora","media","negocios","quantidade_papeis","volume_financeiro"
"Servicos Educacionais",20111130,5.93,679,197900,3654185
"Servicos Educacionais",20111201,5.88,280,53200,971776
"Servicos Educacionais",20111202,5.95,67,29200,544374
"Servicos Educacionais",20111205,5.94,135,61800,1143934
"Servicos Educacionais",20111206,6.05,403,230300,4364310
"Servicos Educacionais",20111207,6.17,269,2065100,39257969
"Servicos Educacionais",20111208,6.15,199,72800,1395063
"Servicos Educacionais",20111209,6.14,163,38200,736629
"Servicos Educacionais",20111212,6.44,779,221000,4434733
"Servicos Educacionais",20111213,6.39,368,111400,2226959
"Servicos Educacionais",20111214,6.26,764,131000,2561465
"Servicos Educacionais",20111215,6.39,973,366100,7202185
"Servicos Educacionais",20111216,6.11,802,981900,18824228
"Servicos Educacionais",20111219,6.02,459,215600,4064566
"Servicos Educacionais",20111220,6.01,399,139000,2638359
"Servicos Educacionais",20111221,5.97,407,182900,3407975
"Servicos Educacionais",20111222,5.75,616,744400,13367012
"Servicos Educacionais",20111223,5.74,350,231000,4156348
"Servicos Educacionais",20111226,5.82,100,33700,612293
"Servicos Educacionais",20111227,5.73,472,176700,3170881
"Servicos Educacionais",20111228,5.74,246,387000,6961650
"Servicos Educacionais",20111229,5.74,368,842800,15146659
"Servicos Educacionais",20120102,5.75,151,39400,708972
"Servicos Educacionais",20120103,5.74,218,67600,1215047
"Servicos Educacionais",20120104,5.74,397,203000,3651716
"Servicos Educacionais",20120105,5.59,377,188500,3259729
"Servicos Educacionais",20120106,5.62,930,193800,3405525
"Servicos Educacionais",20120109,5.60,370,245500,4315758
"Servicos Educacionais",20120110,5.59,624,657600,11508006
"Servicos Educacionais",20120111,5.59,443,166400,2917953
"Servicos Educacionais",20120112,5.66,459,194300,3447583
"Servicos Educacionais",20120113,5.61,163,263800,4667942
"Servicos Educacionais",20120116,5.68,336,106300,1886191
"Servicos Educacionais",20120117,5.72,217,39700,712462
"Servicos Educacionais",20120118,5.78,534,258100,4681216
"Servicos Educacionais",20120119,6.01,852,449900,8580570
"Servicos Educacionais",20120120,6.18,451,167900,3317717
"Servicos Educacionais",20120123,6.33,622,182200,3606733
"Servicos Educacionais",20120124,6.36,534,122800,2448385
"Servicos Educacionais",20120126,6.52,683,213900,4382635
"Servicos Educacionais",20120127,6.56,492,207900,4244847
"Servicos Educacionais",20120130,6.39,565,119200,2371448
"Servicos Educacionais",20120131,6.28,1625,361300,7106780
"Servicos Educacionais",20120201,6.47,615,240400,4887025
"Servicos Educacionais",20120202,6.48,368,254200,5160513
"Servicos Educacionais",20120203,6.52,262,200700,4103688
"Servicos Educacionais",20120206,6.56,263,166600,3437909
"Servicos Educacionais",20120207,6.47,607,683100,13862811
"Servicos Educacionais",20120208,6.50,668,233000,4748442
"Servicos Educacionais",20120209,6.43,265,80400,1614098
"Servicos Educacionais",20120210,6.38,348,145600,2907818
"Servicos Educacionais",20120213,6.49,150,93500,1907905
"Servicos Educacionais",20120214,6.54,301,69100,1416139
"Servicos Educacionais",20120215,6.56,406,95900,1965207
"Servicos Educacionais",20120216,6.44,353,195400,3938929
"Servicos Educacionais",20120217,6.45,460,336200,6784763
"Servicos Educacionais",20120222,6.40,930,614800,12307421
"Servicos Educacionais",20120223,6.37,300,359800,7159290
"Servicos Educacionais",20120224,6.36,590,407400,8105159
"Servicos Educacionais",20120227,6.33,452,1451200,28849916
"Servicos Educacionais",20120228,6.43,1157,758900,15296760
"Servicos Educacionais",20120229,6.53,973,1702800,34404876
"Servicos Educacionais",20120301,6.83,1099,397400,8559304
"Servicos Educacionais",20120302,6.59,1551,496300,10255526
"Servicos Educacionais",20120305,6.49,876,265400,5387755
"Servicos Educacionais",20120306,6.19,1550,3218600,62013384
"Servicos Educacionais",20120307,6.18,729,1627000,31373142
"Servicos Educacionais",20120308,6.29,1501,583600,11416385
"Servicos Educacionais",20120309,6.38,449,251500,5016140
"Servicos Educacionais",20120312,6.23,407,680600,13273116
"Servicos Educacionais",20120313,6.25,733,227200,4451349
"Servicos Educacionais",20120314,6.05,2220,603200,11579911
"Servicos Educacionais",20120315,6.04,1510,597500,11290247
"Servicos Educacionais",20120316,6.06,318,158500,2993973
"Servicos Educacionais",20120319,6.21,97,99200,1926617
"Servicos Educacionais",20120320,6.18,320,167000,3228041
"Servicos Educacionais",20120321,6.19,675,295100,5719864
"Servicos Educacionais",20120322,6.25,822,369700,7220326
"Servicos Educacionais",20120323,6.26,472,312100,6121058
"Servicos Educacionais",20120326,6.31,538,173800,3424842
"Servicos Educacionais",20120327,6.24,417,245400,4787460
"Servicos Educacionais",20120328,6.20,95,747100,14495225
"Servicos Educacionais",20120329,6.05,582,302900,5640962
"Servicos Educacionais",20120330,6.30,887,299600,5901837
"Servicos Educacionais",20120402,6.39,988,490500,9810242
"Servicos Educacionais",20120403,6.53,498,263300,5410951
"Servicos Educacionais",20120404,6.50,545,147000,2964693
"Servicos Educacionais",20120405,6.56,233,57500,1172856
"Servicos Educacionais",20120409,6.52,226,64200,1304269
"Servicos Educacionais",20120410,6.50,848,286200,5761216
"Servicos Educacionais",20120411,6.48,386,343900,6889954
"Servicos Educacionais",20120412,6.46,605,603100,12045654
"Servicos Educacionais",20120413,6.49,297,455900,9202871
"Servicos Educacionais",20120416,6.58,423,452600,9333458
"Servicos Educacionais",20120417,6.89,831,992000,21191389
"Servicos Educacionais",20120418,7.15,629,1736000,38448470
"Servicos Educacionais",20120419,7.42,717,1199100,27511127
"Servicos Educacionais",20120420,7.28,404,133900,3030052
"Servicos Educacionais",20120423,7.23,480,169700,3814985
"Servicos Educacionais",20120424,7.28,609,677200,15262655
"Servicos Educacionais",20120425,7.40,827,238400,5469147
"Servicos Educacionais",20120426,7.38,804,589400,13537149
"Servicos Educacionais",20120427,7.60,190,118500,2792100
"Servicos Educacionais",20120430,7.59,512,234600,5536301
"Servicos Educacionais",20120502,7.60,1357,484000,11396937
"Servicos Educacionais",20120503,7.68,270,273700,6520364
"Servicos Educacionais",20120504,7.74,483,718300,17289135
"Servicos Educacionais",20120507,7.92,357,935900,22663848
"Servicos Educacionais",20120508,8.05,1208,797300,19896081
"Servicos Educacionais",20120509,8.08,483,584100,14616459
"Servicos Educacionais",20120510,8.26,708,394600,10095307
"Servicos Educacionais",20120511,8.27,900,857300,22018405
"Servicos Educacionais",20120514,8.05,445,170200,4236927
"Servicos Educacionais",20120515,8.01,424,257300,6374923
"Servicos Educacionais",20120516,7.74,551,395500,9500683
"Servicos Educacionais",20120517,7.51,2205,2412600,54901174
"Servicos Educacionais",20120518,7.28,1357,861400,19381356
"Servicos Educacionais",20120521,7.62,374,384100,9049515
"Servicos Educacionais",20120522,7.64,557,291400,6897406
"Servicos Educacionais",20120523,7.60,935,301900,7139699
"Servicos Educacionais",20120524,7.52,278,224200,5213699
"Servicos Educacionais",20120525,7.53,427,251400,5895453
"Servicos Educacionais",20120528,7.74,444,92500,2217376
"Servicos Educacionais",20120529,7.78,609,277000,6687822
"Servicos Educacionais",20120530,7.76,675,529600,12740931
"Servicos Educacionais",20120531,8.04,1478,443600,11101128
"Servicos Educacionais",20120601,7.51,1853,373600,9128243
"Servicos Educacionais",20120604,8.05,843,217600,5437097
"Servicos Educacionais",20120605,7.95,1099,203100,4986862
"Servicos Educacionais",20120606,7.84,940,472500,11453218
"Servicos Educacionais",20120608,7.63,1056,313400,7474907
"Servicos Educacionais",20120611,7.73,1271,409000,9795869
"Servicos Educacionais",20120612,7.78,695,334100,8059737
"Servicos Educacionais",20120613,8.03,289,86900,2164819
"Servicos Educacionais",20120614,7.94,876,248600,6097431
"Servicos Educacionais",20120615,7.78,833,530800,12756045
"Servicos Educacionais",20120618,7.89,1000,356100,8736996
"Servicos Educacionais",20120619,7.89,891,696000,16999771
"Servicos Educacionais",20120620,7.77,936,351600,8453177
"Servicos Educacionais",20120621,7.49,839,336700,7973023
"Servicos Educacionais",20120622,7.54,373,241700,5783812
"Servicos Educacionais",20120625,7.20,212,135500,3161771
"Servicos Educacionais",20120626,7.49,665,291900,6946828
"Servicos Educacionais",20120627,7.70,1163,837000,19927991
"Servicos Educacionais",20120628,7.73,229,39900,954499
"Servicos Educacionais",20120629,7.75,788,666000,15952194
"Servicos Educacionais",20120702,7.86,378,143600,3510084
"Servicos Educacionais",20120703,7.99,494,332600,8341225
"Servicos Educacionais",20120704,7.86,469,143300,3520091
"Servicos Educacionais",20120705,8.20,591,506000,12803838
"Servicos Educacionais",20120706,8.18,560,126000,3193073
"Servicos Educacionais",20120710,8.12,915,338400,8473339
"Servicos Educacionais",20120711,7.98,828,657200,16206731
"Servicos Educacionais",20120712,7.60,310,91400,2210161
"Servicos Educacionais",20120713,8.00,462,312700,7748243
"Servicos Educacionais",20120716,7.93,205,67700,1666796
"Servicos Educacionais",20120717,8.00,326,258600,6444573
"Servicos Educacionais",20120718,7.97,585,330500,8188952
"Servicos Educacionais",20120719,8.07,352,718800,17988927
"Servicos Educacionais",20120720,8.15,317,325300,8195110
"Servicos Educacionais",20120723,8.00,311,130100,3206913
"Servicos Educacionais",20120724,7.82,872,321700,7830077
"Servicos Educacionais",20120725,7.87,498,210100,5134527
"Servicos Educacionais",20120726,7.94,274,313100,7689752
"Servicos Educacionais",20120727,7.96,805,593000,14728662
"Servicos Educacionais",20120730,8.09,634,233600,5859608
"Servicos Educacionais",20120731,7.91,1106,470100,11788732
"Servicos Educacionais",20120801,8.15,1125,668400,16878099
"Servicos Educacionais",20120802,8.18,394,119400,3036501
"Servicos Educacionais",20120803,8.29,696,270200,6957971
"Servicos Educacionais",20120806,8.36,825,373800,9693767
"Servicos Educacionais",20120807,8.42,722,611600,15978611
"Servicos Educacionais",20120808,8.56,859,336400,8915919
"Servicos Educacionais",20120809,8.95,3539,1493000,41227200
"Servicos Educacionais",20120810,9.27,2131,1642800,47292595
"Servicos Educacionais",20120813,9.43,1872,1590500,46570926
"Servicos Educacionais",20120814,9.32,855,438600,13022416
"Servicos Educacionais",20120815,9.59,893,446600,13269700
"Servicos Educacionais",20120816,9.69,1002,387400,11722126
"Servicos Educacionais",20120817,9.64,537,168000,5013894
"Servicos Educacionais",20120820,9.67,487,184400,5540194
"Servicos Educacionais",20120821,9.71,430,493400,14832320
"Servicos Educacionais",20120822,9.76,475,228900,6931589
"Servicos Educacionais",20120823,9.72,360,96600,2911905
"Servicos Educacionais",20120824,9.89,1101,325800,10001790
"Servicos Educacionais",20120827,9.98,1014,471100,14576785
"Servicos Educacionais",20120828,9.93,644,294300,9081578
"Servicos Educacionais",20120829,10.01,962,310000,9656598
"Servicos Educacionais",20120830,10.06,881,318800,9924823
"Servicos Educacionais",20120831,10.01,740,928900,28793700
"Servicos Educacionais",20120903,10.23,667,168900,5351952
"Servicos Educacionais",20120904,10.22,903,1222400,38801919
"Servicos Educacionais",20120905,10.35,595,814400,26243749
"Servicos Educacionais",20120906,10.52,452,684800,22334437
"Servicos Educacionais",20120910,10.70,693,232900,7704940
"Servicos Educacionais",20120911,10.49,1583,288200,9378928
"Servicos Educacionais",20120912,10.51,1792,795100,25919113
"Servicos Educacionais",20120913,10.59,678,311400,10206589
"Servicos Educacionais",20120914,10.59,629,310100,10195946
"Servicos Educacionais",20120917,10.56,1127,323200,10547146
"Servicos Educacionais",20120918,10.53,728,446600,14562785
"Servicos Educacionais",20120919,10.50,908,303700,9898032
"Servicos Educacionais",20120920,10.59,989,404400,13282598
"Servicos Educacionais",20120921,10.58,866,234300,7696237
"Servicos Educacionais",20120924,10.58,1180,519700,17077520
"Servicos Educacionais",20120925,10.59,673,202600,6656372
"Servicos Educacionais",20120926,10.61,1319,663800,21881366
"Servicos Educacionais",20120927,10.91,1171,416000,14063138
"Servicos Educacionais",20120928,10.91,1172,349700,11833726
"Servicos Educacionais",20121001,11.00,1279,375200,12792080
"Servicos Educacionais",20121002,11.27,1155,363400,12705923
"Servicos Educacionais",20121003,11.28,765,248000,8676880
"Servicos Educacionais",20121004,11.43,692,283000,10032644
"Servicos Educacionais",20121005,11.48,956,514000,18306946
"Servicos Educacionais",20121008,11.47,959,786400,27958037
"Servicos Educacionais",20121009,11.42,659,200900,7079620
"Servicos Educacionais",20121010,11.38,1164,286600,10118213
"Servicos Educacionais",20121011,11.73,2814,999500,35904574
"Servicos Educacionais",20121015,11.07,1429,388900,13975952
"Servicos Educacionais",20121016,11.75,851,337800,12278920
"Servicos Educacionais",20121017,11.57,1358,329900,12125188
"Servicos Educacionais",20121018,11.95,959,191100,7072691
"Servicos Educacionais",20121019,11.90,1038,348800,12826054
"Servicos Educacionais",20121022,11.99,1809,410400,15266129
"Servicos Educacionais",20121023,11.55,1023,317000,11877131
"Servicos Educacionais",20121024,11.73,1369,370400,13804108
"Servicos Educacionais",20121025,11.92,1975,395100,14916992
"Servicos Educacionais",20121026,12.00,717,206800,7862132
"Servicos Educacionais",20121029,12.37,635,188000,7165461
"Servicos Educacionais",20121030,12.01,442,1044200,39758620
"Servicos Educacionais",20121031,12.23,1280,489800,18662204
"Servicos Educacionais",20121101,12.57,1247,407000,15903171
"Servicos Educacionais",20121106,12.90,1143,264500,10577150
"Servicos Educacionais",20121107,12.75,1024,332900,13129615
"Servicos Educacionais",20121108,12.73,1738,472300,18638325
"Servicos Educacionais",20121109,12.73,590,410000,16179198
"Servicos Educacionais",20121112,12.74,713,117900,4644078
"Servicos Educacionais",20121113,12.46,1352,277900,10714983
"Servicos Educacionais",20121114,12.06,1920,477900,17917561
"Servicos Educacionais",20121116,12.02,1600,430300,16072432
"Servicos Educacionais",20121119,12.36,484,128500,4933066
"Servicos Educacionais",20121121,12.46,1563,321700,12402123
"Servicos Educacionais",20121122,12.31,777,313300,12004126
"Servicos Educacionais",20121123,12.29,1272,411300,15637827
"Servicos Educacionais",20121126,12.26,1236,263100,9896230
"Servicos Educacionais",20121127,12.19,1688,486800,18388700
"Servicos Educacionais",20121128,12.24,1037,186700,7086308
"Servicos Educacionais",20121129,12.29,616,149100,5702802
"Servicos Educacionais",20121130,12.15,2030,626700,24093523
"Servicos Educacionais",20121203,12.22,2652,808700,30205521
"Servicos Educacionais",20121204,11.28,1608,944400,33608207
"Servicos Educacionais",20121205,8.37,2912,1132800,43835032
"Servicos Educacionais",20121206,8.59,6502,2413200,97335558
"Servicos Educacionais",20121207,8.70,4838,1346900,57195786
"Servicos Educacionais",20121210,8.67,3358,1291800,52650610
"Servicos Educacionais",20121211,8.55,5840,1952700,76660767
"Servicos Educacionais",20121212,8.65,2788,1197000,47831247
"Servicos Educacionais",20121213,8.77,4079,1504700,61778137
"Servicos Educacionais",20121214,8.89,3384,803700,32469453
"Servicos Educacionais",20121217,8.92,4717,1198400,49776328
"Servicos Educacionais",20121218,9.12,3272,3321700,143154334
"Servicos Educacionais",20121219,9.17,3962,2070200,90256279
"Servicos Educacionais",20121220,9.35,4079,1577800,69718693
"Servicos Educacionais",20121221,9.37,2485,1935700,82622884
"Servicos Educacionais",20121226,9.45,2507,560700,23953681
"Servicos Educacionais",20121227,9.24,2292,742300,31696493
"Servicos Educacionais",20121228,9.38,1545,1000200,43946139
"Servicos Educacionais",20130102,9.31,3692,841400,35854687
"Servicos Educacionais",20130103,9.09,4683,1350400,56441786
"Servicos Educacionais",20130104,9.09,3011,896000,38825621
"Servicos Educacionais",20130107,9.13,1999,579900,24883369
"Servicos Educacionais",20130108,9.26,4157,3155700,133588476
"Servicos Educacionais",20130109,9.46,5338,2294500,100512827
"Servicos Educacionais",20130110,9.53,3890,1248100,54790892
"Servicos Educacionais",20130111,9.41,4566,1077800,47856947
"Servicos Educacionais",20130114,9.21,4769,12229000,527743292
"Servicos Educacionais",20130115,8.95,5446,1376200,57468200
"Servicos Educacionais",20130116,9.07,5539,1907700,80057879
"Servicos Educacionais",20130117,9.21,4852,1505500,64940006
"Servicos Educacionais",20130118,9.29,2719,1276900,54474449
"Servicos Educacionais",20130121,9.36,2975,1530500,64993828
"Servicos Educacionais",20130122,9.26,3527,1163400,50092418
"Servicos Educacionais",20130123,9.25,5812,1858700,80879868
"Servicos Educacionais",20130124,9.44,16648,6323100,276408679
"Servicos Educacionais",20130128,9.52,11280,3397300,149493939
"Servicos Educacionais",20130129,9.74,7202,3131200,142806667
"Servicos Educacionais",20130130,9.85,6671,2477100,115514816
"Servicos Educacionais",20130131,9.81,7870,2041100,93807436
"Servicos Educacionais",20130201,9.94,6024,2001100,91763853
"Servicos Educacionais",20130204,10.00,4986,1240400,58331366
"Servicos Educacionais",20130205,10.15,3844,994800,47805070
"Servicos Educacionais",20130206,9.84,4649,1170300,55613084
"Servicos Educacionais",20130207,10.04,4424,1486700,70097782
