DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,classes
Wed,NOV,23,2011,FOLHASP,70,1292,216,3799,13,0,5320,40,27,3,Ruim
Wed,NOV,23,2011,ESTADAO,81,0,72,24,1,9,106,33,32,16,Ruim
Thu,NOV,24,2011,G1,223,0,3315,4259,97,0,7671,124,55,44,Levemente Bom
Thu,NOV,24,2011,FOLHASP,75,1568,254,4061,25,0,5908,38,22,15,Levemente Bom
Thu,NOV,24,2011,ESTADAO,68,0,14,1,0,7,22,31,25,12,Levemente Bom
Fri,NOV,25,2011,G1,198,0,2768,3589,91,0,6448,110,42,46,Levemente Ruim
Fri,NOV,25,2011,FOLHASP,47,620,44,5039,1,0,5704,22,17,8,Levemente Ruim
Fri,NOV,25,2011,ESTADAO,59,0,45,2,1,0,48,27,20,12,Levemente Ruim
Mon,NOV,28,2011,G1,186,0,1812,898,38,0,2748,104,36,46,Otimo
Mon,NOV,28,2011,FOLHASP,59,425,222,2837,12,0,3496,47,7,5,Otimo
Mon,NOV,28,2011,ESTADAO,74,0,74,43,1,3,121,52,12,10,Otimo
Tue,NOV,29,2011,G1,219,0,3078,9219,98,0,12395,142,30,47,Ruim
Tue,NOV,29,2011,FOLHASP,66,1860,66,10118,6,0,12050,44,11,11,Ruim
Tue,NOV,29,2011,ESTADAO,76,0,58,96,1,5,160,43,13,20,Ruim
Wed,NOV,30,2011,G1,228,0,2385,1948,75,0,4408,132,35,61,Otimo
Wed,NOV,30,2011,FOLHASP,67,906,148,1282,29,0,2365,46,15,6,Otimo
Wed,NOV,30,2011,ESTADAO,93,0,185,45,8,4,242,60,14,19,Otimo
Thu,DEZ,1,2011,G1,226,0,3209,2769,102,0,6080,134,30,62,Otimo
Thu,DEZ,1,2011,FOLHASP,61,379,384,503,19,0,1285,35,17,9,Otimo
Thu,DEZ,1,2011,ESTADAO,84,0,51,33,0,1,85,54,15,15,Otimo
Fri,DEZ,2,2011,G1,193,0,2088,800,65,0,2953,105,40,48,Levemente Ruim
Fri,DEZ,2,2011,FOLHASP,51,601,126,2223,11,0,2961,35,10,6,Levemente Ruim
Fri,DEZ,2,2011,ESTADAO,98,0,192,14,10,5,221,60,19,19,Levemente Ruim
Mon,DEZ,5,2011,G1,194,0,2054,1269,58,0,3381,120,37,37,Bom
Mon,DEZ,5,2011,FOLHASP,54,564,66,959,14,0,1603,32,9,13,Bom
Mon,DEZ,5,2011,ESTADAO,62,0,168,10,4,1,183,28,18,16,Bom
Tue,DEZ,6,2011,G1,232,0,3062,2460,79,0,5601,121,57,54,Bom
Tue,DEZ,6,2011,FOLHASP,58,600,28,2528,7,0,3163,23,11,24,Bom
Tue,DEZ,6,2011,ESTADAO,73,0,35,33,3,1,72,44,17,12,Bom
Wed,DEZ,7,2011,G1,208,0,2887,7570,82,0,10539,129,34,45,Ruim
Wed,DEZ,7,2011,FOLHASP,69,561,210,1533,10,0,2314,38,19,12,Ruim
Wed,DEZ,7,2011,ESTADAO,81,0,159,41,12,3,215,48,16,17,Ruim
Thu,DEZ,8,2011,G1,211,0,3761,13162,83,0,17006,134,34,43,Pessimo
Thu,DEZ,8,2011,FOLHASP,62,467,20,2960,6,0,3453,35,13,14,Pessimo
Thu,DEZ,8,2011,ESTADAO,68,0,71,4,1,0,76,49,10,9,Pessimo
Fri,DEZ,9,2011,G1,196,0,4388,22441,111,0,26940,136,19,41,Bom
Fri,DEZ,9,2011,FOLHASP,44,213,228,1117,30,0,1588,33,8,3,Bom
Fri,DEZ,9,2011,ESTADAO,83,0,40,57,0,2,99,59,17,7,Bom
Mon,DEZ,12,2011,G1,157,0,2202,3081,80,0,5363,90,35,32,Ruim
Mon,DEZ,12,2011,FOLHASP,31,193,272,503,54,0,1022,25,3,3,Ruim
Mon,DEZ,12,2011,ESTADAO,68,0,58,157,1,9,225,36,16,16,Ruim
Tue,DEZ,13,2011,G1,183,0,3786,16186,118,0,20090,115,30,38,Levemente Bom
Tue,DEZ,13,2011,FOLHASP,31,402,42,107,14,0,565,21,5,5,Levemente Bom
Tue,DEZ,13,2011,ESTADAO,76,0,196,21,12,2,231,49,13,14,Levemente Bom
Wed,DEZ,14,2011,G1,213,0,3086,6881,102,0,10069,103,52,58,Ruim
Wed,DEZ,14,2011,FOLHASP,31,509,194,210,21,0,934,15,14,2,Ruim
Wed,DEZ,14,2011,ESTADAO,86,0,28,0,0,4,32,42,28,16,Ruim
Thu,DEZ,15,2011,G1,211,0,3163,7417,64,0,10644,128,39,44,Levemente Ruim
Thu,DEZ,15,2011,FOLHASP,36,322,20,564,14,0,920,25,3,8,Levemente Ruim
Thu,DEZ,15,2011,ESTADAO,73,0,58,11,2,1,72,42,18,13,Levemente Ruim
Fri,DEZ,16,2011,G1,177,0,2875,5916,78,0,8869,102,40,35,Levemente Ruim
Fri,DEZ,16,2011,FOLHASP,29,1131,48,29632,14,0,30825,17,6,6,Levemente Ruim
Fri,DEZ,16,2011,ESTADAO,86,0,80,10,2,5,97,45,25,16,Levemente Ruim
Mon,DEZ,19,2011,G1,152,0,1956,832,50,0,2838,76,35,41,Ruim
Mon,DEZ,19,2011,FOLHASP,31,198,144,94,20,0,456,15,12,4,Ruim
Mon,DEZ,19,2011,ESTADAO,50,0,98,10,4,5,117,30,17,3,Ruim
Tue,DEZ,20,2011,G1,203,0,2468,1891,79,0,4438,111,43,49,Otimo
Tue,DEZ,20,2011,FOLHASP,34,184,54,659,12,0,909,23,3,8,Otimo
Tue,DEZ,20,2011,ESTADAO,53,0,73,7,0,6,86,31,12,10,Otimo
Wed,DEZ,21,2011,G1,219,0,2419,2939,56,0,5414,123,41,55,Levemente Ruim
Wed,DEZ,21,2011,FOLHASP,37,217,130,111,29,0,487,20,4,13,Levemente Ruim
Wed,DEZ,21,2011,ESTADAO,55,0,89,24,2,0,115,33,13,9,Levemente Ruim
Thu,DEZ,22,2011,G1,213,0,2118,1151,54,0,3323,148,35,30,Bom
Thu,DEZ,22,2011,FOLHASP,33,280,206,39,48,0,573,24,6,3,Bom
Thu,DEZ,22,2011,ESTADAO,41,0,60,10,5,0,75,25,7,9,Bom
Fri,DEZ,23,2011,G1,134,0,1693,1891,50,0,3634,89,14,31,Levemente Bom
Fri,DEZ,23,2011,FOLHASP,29,309,368,493,35,0,1205,20,4,5,Levemente Bom
Fri,DEZ,23,2011,ESTADAO,37,0,269,8,10,24,311,24,8,5,Levemente Bom
Mon,DEZ,26,2011,G1,126,0,1865,736,64,0,2665,74,17,35,Levemente Ruim
Mon,DEZ,26,2011,FOLHASP,23,114,824,145,69,0,1152,16,2,5,Levemente Ruim
Mon,DEZ,26,2011,ESTADAO,30,0,272,31,38,26,367,19,7,4,Levemente Ruim
Tue,DEZ,27,2011,G1,153,0,2234,878,59,0,3171,95,27,31,Levemente Bom
Tue,DEZ,27,2011,FOLHASP,27,173,36,27,21,0,257,14,5,8,Levemente Bom
Tue,DEZ,27,2011,ESTADAO,42,0,86,56,9,10,161,27,8,7,Levemente Bom
Wed,DEZ,28,2011,G1,118,0,1656,1067,69,0,2792,60,26,32,Pessimo
Wed,DEZ,28,2011,FOLHASP,25,643,10,36,5,0,694,12,11,2,Pessimo
Wed,DEZ,28,2011,ESTADAO,36,0,24,14,1,0,39,20,8,8,Pessimo
Thu,DEZ,29,2011,G1,158,0,1510,533,38,0,2081,90,29,39,Levemente Bom
Thu,DEZ,29,2011,FOLHASP,29,413,32,20,13,0,478,17,6,6,Levemente Bom
Thu,DEZ,29,2011,ESTADAO,37,0,71,7,1,1,80,26,4,7,Levemente Bom
Mon,JAN,2,2012,G1,163,0,2447,1799,125,0,4371,89,25,49,Bom
Mon,JAN,2,2012,FOLHASP,26,291,70,1026,24,0,1411,18,4,4,Bom
Mon,JAN,2,2012,ESTADAO,37,0,91,16,6,1,114,29,5,3,Bom
Tue,JAN,3,2012,G1,167,0,2699,463,81,0,3243,112,27,28,Otimo
Tue,JAN,3,2012,FOLHASP,31,226,424,51,19,0,720,22,4,5,Otimo
Tue,JAN,3,2012,ESTADAO,40,0,242,16,19,6,283,28,6,6,Otimo
Wed,JAN,4,2012,G1,187,0,2168,3356,41,0,5565,99,35,53,Levemente Bom
Wed,JAN,4,2012,FOLHASP,32,254,44,32,22,0,352,19,5,8,Levemente Bom
Wed,JAN,4,2012,ESTADAO,46,0,97,6,2,3,108,31,7,8,Levemente Bom
Thu,JAN,5,2012,G1,183,0,2390,1504,87,0,3981,95,55,33,Ruim
Thu,JAN,5,2012,FOLHASP,31,406,136,30,20,0,592,18,9,4,Ruim
Thu,JAN,5,2012,ESTADAO,38,0,40,4,1,2,47,20,5,13,Ruim
Fri,JAN,6,2012,G1,178,0,2145,1062,71,0,3278,84,39,55,Levemente Bom
Fri,JAN,6,2012,FOLHASP,32,363,130,92,13,0,598,21,5,6,Levemente Bom
Fri,JAN,6,2012,ESTADAO,33,0,75,13,0,2,90,19,8,6,Levemente Bom
Mon,JAN,9,2012,G1,178,0,1950,359,69,0,2378,91,39,48,Levemente Bom
Mon,JAN,9,2012,FOLHASP,28,311,130,13,14,0,468,16,6,6,Levemente Bom
Mon,JAN,9,2012,ESTADAO,23,0,70,5,4,0,79,16,5,2,Levemente Bom
Tue,JAN,10,2012,G1,189,0,2471,1440,91,0,4002,111,33,45,Bom
Tue,JAN,10,2012,FOLHASP,32,653,16,450,15,0,1134,18,8,6,Bom
Tue,JAN,10,2012,ESTADAO,38,0,321,486,6,12,825,29,6,3,Bom
Wed,JAN,11,2012,G1,191,0,1690,501,38,0,2229,101,38,52,Levemente Bom
Wed,JAN,11,2012,FOLHASP,32,829,258,7141,19,0,8247,19,5,8,Levemente Bom
Wed,JAN,11,2012,ESTADAO,65,0,212,23,15,21,271,38,18,9,Levemente Bom
Thu,JAN,12,2012,G1,213,0,3020,751,61,0,3832,115,43,55,Levemente Ruim
Thu,JAN,12,2012,FOLHASP,31,296,36,220,5,0,557,17,7,7,Levemente Ruim
Thu,JAN,12,2012,ESTADAO,68,0,639,16,20,11,686,45,15,8,Levemente Ruim
Fri,JAN,13,2012,G1,204,0,2069,493,30,0,2592,106,40,58,Ruim
Fri,JAN,13,2012,FOLHASP,32,347,258,583,22,0,1210,21,1,10,Ruim
Fri,JAN,13,2012,ESTADAO,59,0,74,30,2,0,106,32,16,11,Ruim
Mon,JAN,16,2012,G1,216,0,2776,2751,105,0,5632,122,56,38,Bom
Mon,JAN,16,2012,FOLHASP,34,251,330,85,26,0,692,27,6,1,Bom
Mon,JAN,16,2012,ESTADAO,58,0,130,70,8,5,213,39,16,3,Bom
Tue,JAN,17,2012,G1,201,0,2350,571,59,0,2980,130,34,37,Bom
Tue,JAN,17,2012,FOLHASP,30,354,40,24,17,0,435,20,3,7,Bom
Tue,JAN,17,2012,ESTADAO,58,0,29,14,0,3,46,42,13,3,Bom
Wed,JAN,18,2012,G1,203,0,2553,1602,50,0,4205,129,30,44,Bom
Wed,JAN,18,2012,FOLHASP,32,669,124,152,13,0,958,21,5,6,Bom
Wed,JAN,18,2012,ESTADAO,91,0,54,13,2,3,72,61,18,12,Bom
Thu,JAN,19,2012,G1,218,0,3651,4387,129,0,8167,136,42,40,Levemente Bom
Thu,JAN,19,2012,FOLHASP,34,563,162,545,29,0,1299,21,7,6,Levemente Bom
Thu,JAN,19,2012,ESTADAO,71,0,606,68,34,14,722,48,18,5,Levemente Bom
Fri,JAN,20,2012,G1,154,0,1717,693,39,0,2449,93,24,37,Levemente Bom
Fri,JAN,20,2012,FOLHASP,27,231,52,27,26,0,336,12,6,9,Levemente Bom
Fri,JAN,20,2012,ESTADAO,48,0,38,4,1,4,47,32,10,6,Levemente Bom
Mon,JAN,23,2012,G1,243,0,2840,844,85,0,3769,146,32,65,Levemente Bom
Mon,JAN,23,2012,FOLHASP,34,562,152,1039,14,0,1767,25,5,4,Levemente Bom
Mon,JAN,23,2012,ESTADAO,60,0,58,11,7,2,78,45,4,11,Levemente Bom
Tue,JAN,24,2012,G1,253,0,3526,1023,129,0,4678,143,46,64,Levemente Bom
Tue,JAN,24,2012,FOLHASP,35,533,76,1104,16,0,1729,22,10,3,Levemente Bom
Tue,JAN,24,2012,ESTADAO,61,0,139,38,8,4,189,38,15,8,Levemente Bom
Thu,JAN,26,2012,G1,226,0,2961,1066,104,0,4131,130,34,62,Levemente Bom
Thu,JAN,26,2012,FOLHASP,37,411,150,31,19,0,611,22,4,11,Levemente Bom
Thu,JAN,26,2012,ESTADAO,78,0,157,1137,4,18,1316,52,15,11,Levemente Bom
Fri,JAN,27,2012,G1,247,0,3375,3243,86,0,6704,152,42,53,Levemente Ruim
Fri,JAN,27,2012,FOLHASP,31,304,920,22,34,0,1280,21,4,6,Levemente Ruim
Fri,JAN,27,2012,ESTADAO,75,0,195,10,12,7,224,48,15,12,Levemente Ruim
Mon,JAN,30,2012,G1,217,0,3190,2558,48,0,5796,132,40,45,Levemente Ruim
Mon,JAN,30,2012,FOLHASP,31,345,184,2274,17,0,2820,21,5,5,Levemente Ruim
Mon,JAN,30,2012,ESTADAO,67,0,103,33,5,2,143,41,16,10,Levemente Ruim
Tue,JAN,31,2012,G1,262,0,3572,1850,108,0,5530,169,43,50,Levemente Bom
Tue,JAN,31,2012,FOLHASP,40,1195,148,37,17,0,1397,28,9,3,Levemente Bom
Tue,JAN,31,2012,ESTADAO,64,0,65,5,3,1,74,41,17,6,Levemente Bom
Wed,FEV,1,2012,G1,246,0,3926,4424,141,0,8491,145,37,64,Otimo
Wed,FEV,1,2012,FOLHASP,38,897,44,82,11,0,1034,22,9,7,Otimo
Wed,FEV,1,2012,ESTADAO,79,0,22,14,2,0,38,48,14,17,Otimo
Thu,FEV,2,2012,G1,240,0,3112,1122,108,0,4342,149,38,53,Levemente Bom
Thu,FEV,2,2012,FOLHASP,41,500,172,2045,27,0,2744,24,9,8,Levemente Bom
Thu,FEV,2,2012,ESTADAO,65,0,213,25,9,5,252,41,14,10,Levemente Bom
Fri,FEV,3,2012,G1,172,0,3107,1112,124,0,4343,99,36,37,Levemente Bom
Fri,FEV,3,2012,FOLHASP,32,735,38,32,13,0,818,21,8,3,Levemente Bom
Fri,FEV,3,2012,ESTADAO,75,0,112,10,8,11,141,50,13,12,Levemente Bom
Mon,FEV,6,2012,G1,259,0,3108,2108,111,0,5327,167,38,54,Levemente Bom
Mon,FEV,6,2012,FOLHASP,37,1413,386,180,7,0,1986,25,3,9,Levemente Bom
Mon,FEV,6,2012,ESTADAO,51,0,297,86,21,10,414,38,6,7,Levemente Bom
Tue,FEV,7,2012,G1,214,0,2836,644,85,0,3565,142,29,43,Bom
Tue,FEV,7,2012,FOLHASP,38,1050,188,52,25,0,1315,30,5,3,Bom
Tue,FEV,7,2012,ESTADAO,55,0,11,2,1,6,20,36,10,9,Bom
Wed,FEV,8,2012,G1,202,0,2861,549,79,0,3489,131,34,37,Levemente Ruim
Wed,FEV,8,2012,FOLHASP,41,352,540,30,29,0,951,31,4,6,Levemente Ruim
Wed,FEV,8,2012,ESTADAO,60,0,18,12,2,1,33,41,13,6,Levemente Ruim
Thu,FEV,9,2012,G1,262,0,3630,1105,77,0,4812,168,25,69,Levemente Ruim
Thu,FEV,9,2012,FOLHASP,39,708,54,1021,24,0,1807,29,3,7,Levemente Ruim
Thu,FEV,9,2012,ESTADAO,87,0,184,22,13,11,230,56,11,20,Levemente Ruim
Fri,FEV,10,2012,G1,235,0,1989,826,60,0,2875,138,42,55,Pessimo
Fri,FEV,10,2012,FOLHASP,31,204,182,103,27,0,516,19,3,9,Pessimo
Fri,FEV,10,2012,ESTADAO,57,0,54,13,1,1,69,28,18,11,Pessimo
Mon,FEV,13,2012,G1,240,0,3418,1725,126,0,5269,155,45,40,Otimo
Mon,FEV,13,2012,FOLHASP,27,288,168,49,22,0,527,22,3,2,Otimo
Mon,FEV,13,2012,ESTADAO,50,0,50,6,38,3,97,33,9,8,Otimo
Tue,FEV,14,2012,G1,216,0,3441,852,88,0,4381,133,39,44,Levemente Ruim
Tue,FEV,14,2012,FOLHASP,41,435,604,55,35,0,1129,21,7,13,Levemente Ruim
Tue,FEV,14,2012,ESTADAO,68,0,139,45,17,3,204,39,12,17,Levemente Ruim
Wed,FEV,15,2012,G1,236,0,4225,3306,119,0,7650,133,37,66,Levemente Bom
Wed,FEV,15,2012,FOLHASP,38,210,44,387,10,0,651,24,5,9,Levemente Bom
Wed,FEV,15,2012,ESTADAO,65,0,142,153,6,5,306,37,17,11,Levemente Bom
Thu,FEV,16,2012,G1,226,0,3346,757,107,0,4210,150,29,47,Bom
Thu,FEV,16,2012,FOLHASP,39,234,172,60,28,0,494,23,7,9,Bom
Thu,FEV,16,2012,ESTADAO,73,0,116,13,10,4,143,47,11,15,Bom
Fri,FEV,17,2012,G1,182,0,2292,354,48,0,2694,120,24,38,Levemente Bom
Fri,FEV,17,2012,FOLHASP,33,457,14,286,10,0,767,22,6,5,Levemente Bom
Fri,FEV,17,2012,ESTADAO,43,0,15,5,0,3,23,29,6,8,Levemente Bom
Wed,FEV,22,2012,G1,132,0,2568,2938,72,0,5578,64,30,38,Levemente Ruim
Wed,FEV,22,2012,FOLHASP,30,252,278,14,14,0,558,19,8,3,Levemente Ruim
Wed,FEV,22,2012,ESTADAO,49,0,66,32,0,0,98,25,14,10,Levemente Ruim
Thu,FEV,23,2012,G1,189,0,3625,1231,137,0,4993,108,31,50,Levemente Ruim
Thu,FEV,23,2012,FOLHASP,34,236,66,37,23,0,362,22,5,7,Levemente Ruim
Thu,FEV,23,2012,ESTADAO,65,0,60,12,4,1,77,41,14,10,Levemente Ruim
Fri,FEV,24,2012,G1,168,0,3306,2834,134,0,6274,105,27,36,Levemente Bom
Fri,FEV,24,2012,FOLHASP,32,1770,26,1304,6,0,3106,11,9,12,Levemente Bom
Fri,FEV,24,2012,ESTADAO,77,0,132,43,8,3,186,54,12,11,Levemente Bom
Mon,FEV,27,2012,G1,159,0,1711,436,75,0,2222,89,29,41,Ruim
Mon,FEV,27,2012,FOLHASP,40,335,180,51,13,0,579,27,5,8,Ruim
Mon,FEV,27,2012,ESTADAO,62,0,41,4,3,0,48,47,9,6,Ruim
Tue,FEV,28,2012,G1,208,0,3600,1012,115,0,4727,148,23,37,Bom
Tue,FEV,28,2012,FOLHASP,36,1164,132,11,3,0,1310,28,2,6,Bom
Tue,FEV,28,2012,ESTADAO,63,0,56,13,3,2,74,46,9,8,Bom
Wed,FEV,29,2012,G1,201,0,2955,1073,105,0,4133,126,39,36,Levemente Ruim
Wed,FEV,29,2012,FOLHASP,36,2053,144,3283,6,0,5486,28,3,5,Levemente Ruim
Wed,FEV,29,2012,ESTADAO,70,0,61,16,0,1,78,51,12,7,Levemente Ruim
Thu,MAR,1,2012,G1,250,0,3109,1314,112,0,4535,166,35,49,Bom
Thu,MAR,1,2012,FOLHASP,36,485,308,44,14,0,851,27,4,5,Bom
Thu,MAR,1,2012,ESTADAO,73,0,52,5,1,1,59,58,5,10,Bom
Fri,MAR,2,2012,G1,138,0,2229,699,64,0,2992,71,22,45,Bom
Fri,MAR,2,2012,FOLHASP,30,276,20,140,7,0,443,16,7,7,Bom
Fri,MAR,2,2012,ESTADAO,54,0,133,10,16,2,161,36,8,10,Bom
Mon,MAR,5,2012,G1,181,0,3474,1899,161,0,5534,112,25,44,Ruim
Mon,MAR,5,2012,FOLHASP,28,270,16,9,5,0,300,18,3,7,Ruim
Mon,MAR,5,2012,ESTADAO,68,0,41,35,1,0,77,43,14,11,Ruim
Tue,MAR,6,2012,G1,213,0,3671,3648,215,0,7534,125,34,54,Pessimo
Tue,MAR,6,2012,FOLHASP,32,372,350,1755,33,0,2510,17,7,8,Pessimo
Tue,MAR,6,2012,ESTADAO,74,0,35,9,1,0,45,44,15,15,Pessimo
Wed,MAR,7,2012,G1,214,0,3030,3115,150,0,6295,140,32,42,Bom
Wed,MAR,7,2012,FOLHASP,32,296,170,171,9,0,646,24,6,2,Bom
Wed,MAR,7,2012,ESTADAO,75,0,66,6,12,2,86,47,17,11,Bom
Thu,MAR,8,2012,G1,199,0,2751,1537,93,0,4381,134,31,34,Bom
Thu,MAR,8,2012,FOLHASP,37,270,34,177,7,0,488,24,5,8,Bom
Thu,MAR,8,2012,ESTADAO,67,0,87,111,18,11,227,50,11,6,Bom
Fri,MAR,9,2012,G1,215,0,3868,10101,132,0,14101,133,26,56,Levemente Ruim
Fri,MAR,9,2012,FOLHASP,37,761,210,5958,13,0,6942,28,5,4,Levemente Ruim
Fri,MAR,9,2012,ESTADAO,78,0,305,304,19,14,642,46,14,18,Levemente Ruim
Mon,MAR,12,2012,G1,158,0,2296,637,79,0,3012,96,29,33,Levemente Ruim
Mon,MAR,12,2012,FOLHASP,34,269,352,188,25,0,834,26,2,6,Levemente Ruim
Mon,MAR,12,2012,ESTADAO,59,0,110,14,7,6,137,40,13,6,Levemente Ruim
Tue,MAR,13,2012,G1,198,0,3106,1382,117,0,4605,127,32,39,Otimo
Tue,MAR,13,2012,FOLHASP,38,338,452,30,14,0,834,28,2,8,Otimo
Tue,MAR,13,2012,ESTADAO,73,0,218,43,12,3,276,52,8,13,Otimo
Wed,MAR,14,2012,G1,169,0,3155,4172,172,0,7499,95,31,43,Levemente Ruim
Wed,MAR,14,2012,FOLHASP,31,929,276,131,7,0,1343,16,9,6,Levemente Ruim
Wed,MAR,14,2012,ESTADAO,73,0,109,14,4,1,128,51,13,9,Levemente Ruim
Thu,MAR,15,2012,G1,235,0,3764,3440,179,0,7383,137,33,65,Levemente Ruim
Thu,MAR,15,2012,FOLHASP,35,626,162,1351,8,0,2147,25,5,5,Levemente Ruim
Thu,MAR,15,2012,ESTADAO,72,0,142,15,5,5,167,48,15,9,Levemente Ruim
Fri,MAR,16,2012,G1,162,0,2256,933,79,0,3268,105,21,36,Levemente Ruim
Fri,MAR,16,2012,FOLHASP,33,217,376,49,14,0,656,19,8,6,Levemente Ruim
Fri,MAR,16,2012,ESTADAO,53,0,63,20,6,0,89,36,9,8,Levemente Ruim
Mon,MAR,19,2012,G1,153,0,3526,6428,160,0,10114,94,26,33,Levemente Bom
Mon,MAR,19,2012,FOLHASP,25,308,274,7,7,0,596,17,3,5,Levemente Bom
Mon,MAR,19,2012,ESTADAO,65,0,206,35,16,7,264,51,8,6,Levemente Bom
Tue,MAR,20,2012,G1,170,0,2786,2934,117,0,5837,100,31,39,Levemente Ruim
Tue,MAR,20,2012,FOLHASP,31,251,12,40,6,0,309,15,6,10,Levemente Ruim
Tue,MAR,20,2012,ESTADAO,71,0,83,18,3,1,105,53,8,10,Levemente Ruim
Wed,MAR,21,2012,G1,224,0,2689,5006,90,0,7785,116,47,61,Levemente Ruim
Wed,MAR,21,2012,FOLHASP,42,244,362,334,13,0,953,20,12,10,Levemente Ruim
Wed,MAR,21,2012,ESTADAO,94,0,131,55,15,7,208,64,17,13,Levemente Ruim
Thu,MAR,22,2012,G1,197,0,3111,3238,119,0,6468,107,41,49,Ruim
Thu,MAR,22,2012,FOLHASP,30,1020,24,3003,2,0,4049,18,5,7,Ruim
Thu,MAR,22,2012,ESTADAO,76,0,149,93,10,0,252,47,16,13,Ruim
Fri,MAR,23,2012,G1,185,0,2563,8926,104,0,11593,120,32,33,Levemente Ruim
Fri,MAR,23,2012,FOLHASP,31,172,354,72,20,0,618,23,4,4,Levemente Ruim
Fri,MAR,23,2012,ESTADAO,74,0,317,24,37,10,388,50,11,13,Levemente Ruim
Mon,MAR,26,2012,G1,201,0,2098,3920,91,0,6109,131,21,49,Bom
Mon,MAR,26,2012,FOLHASP,31,479,292,79,3,0,853,24,3,4,Bom
Mon,MAR,26,2012,ESTADAO,59,0,170,43,24,12,249,46,3,10,Bom
Tue,MAR,27,2012,G1,190,0,2251,1537,87,0,3875,104,33,53,Levemente Ruim
Tue,MAR,27,2012,FOLHASP,32,356,342,120,17,0,835,21,5,6,Levemente Ruim
Tue,MAR,27,2012,ESTADAO,85,0,428,185,26,7,646,56,14,15,Levemente Ruim
Wed,MAR,28,2012,G1,191,0,2479,1223,144,0,3846,113,39,39,Ruim
Wed,MAR,28,2012,FOLHASP,28,592,12,513,4,0,1121,15,6,7,Ruim
Wed,MAR,28,2012,ESTADAO,92,0,175,39,4,1,219,56,22,14,Ruim
Thu,MAR,29,2012,G1,231,0,2867,4485,121,0,7473,149,30,52,Levemente Ruim
Thu,MAR,29,2012,FOLHASP,33,266,174,151,10,0,601,22,5,6,Levemente Ruim
Thu,MAR,29,2012,ESTADAO,92,0,324,13,40,10,387,54,23,15,Levemente Ruim
Fri,MAR,30,2012,G1,175,0,2299,4063,57,0,6419,109,24,42,Levemente Ruim
Fri,MAR,30,2012,FOLHASP,31,256,482,50,21,0,809,24,1,6,Levemente Ruim
Fri,MAR,30,2012,ESTADAO,85,0,133,45,15,2,195,65,10,10,Levemente Ruim
Mon,ABR,2,2012,G1,201,0,3885,6666,185,0,10736,118,37,46,Bom
Mon,ABR,2,2012,FOLHASP,33,438,208,378,27,0,1051,20,7,6,Bom
Mon,ABR,2,2012,ESTADAO,47,0,74,26,4,3,107,35,6,6,Bom
Tue,ABR,3,2012,G1,250,0,4034,7805,192,0,12031,152,37,61,Ruim
Tue,ABR,3,2012,FOLHASP,41,544,376,152,46,0,1118,25,9,7,Ruim
Tue,ABR,3,2012,ESTADAO,73,0,248,18,23,7,296,59,9,5,Ruim
Wed,ABR,4,2012,G1,189,0,2451,1869,97,0,4417,114,28,47,Ruim
Wed,ABR,4,2012,FOLHASP,36,877,342,1445,18,0,2682,23,7,6,Ruim
Wed,ABR,4,2012,ESTADAO,78,0,157,54,10,2,223,58,10,10,Ruim
Thu,ABR,5,2012,G1,162,0,2342,1838,69,0,4249,102,16,44,Levemente Bom
Thu,ABR,5,2012,FOLHASP,28,674,340,2484,14,0,3512,17,3,8,Levemente Bom
Thu,ABR,5,2012,ESTADAO,59,0,104,67,12,2,185,47,8,4,Levemente Bom
Mon,ABR,9,2012,G1,181,0,2947,5003,127,0,8077,105,26,50,Ruim
Mon,ABR,9,2012,FOLHASP,31,515,34,724,13,0,1286,21,3,7,Ruim
Mon,ABR,9,2012,ESTADAO,46,0,182,129,19,57,387,28,10,8,Ruim
Tue,ABR,10,2012,G1,223,0,3283,1398,117,0,4798,140,37,46,Ruim
Tue,ABR,10,2012,FOLHASP,38,673,332,73,38,0,1116,22,11,5,Ruim
Tue,ABR,10,2012,ESTADAO,65,0,743,27,28,7,805,38,12,15,Ruim
Wed,ABR,11,2012,G1,174,0,2401,1004,72,0,3477,107,38,29,Levemente Ruim
Wed,ABR,11,2012,FOLHASP,37,409,1158,143,68,0,1778,18,13,6,Levemente Ruim
Wed,ABR,11,2012,ESTADAO,55,0,132,20,9,1,162,37,12,6,Levemente Ruim
Thu,ABR,12,2012,G1,198,0,3210,6975,94,0,10279,126,35,37,Otimo
Thu,ABR,12,2012,FOLHASP,38,427,164,45,12,0,648,26,4,8,Otimo
Thu,ABR,12,2012,ESTADAO,65,0,132,45,17,2,196,50,8,7,Otimo
Fri,ABR,13,2012,G1,199,0,2216,2516,92,0,4824,127,24,48,Ruim
Fri,ABR,13,2012,FOLHASP,36,361,202,978,35,0,1576,22,6,8,Ruim
Fri,ABR,13,2012,ESTADAO,59,0,111,35,7,0,153,41,9,9,Ruim
Mon,ABR,16,2012,G1,209,0,2961,3314,167,0,6442,129,32,48,Levemente Ruim
Mon,ABR,16,2012,FOLHASP,36,462,26,939,18,0,1445,26,7,3,Levemente Ruim
Mon,ABR,16,2012,ESTADAO,46,0,153,16,7,4,180,28,7,11,Levemente Ruim
Tue,ABR,17,2012,G1,288,0,4697,7995,546,0,13238,173,52,63,Bom
